ID;Month;Sliding;Order;OrderS;Elapsed.Time;Time;Year;Ontogeny;Season;Site;TL;Weight;Fulton;Mg24;Mn55;Cu65;Zn66;Sr87;Ba138;Sample;Temp;Sal;Mg24w;Ca43w;Mn55w;Cu65w;Zn66w;Sr88w;Ba138w;MgCa;MnCa;CuCa;ZnCa;SrCa;BaCa
ID251;JAN;DEC;7;6;72.43798804;72.4;2023;Juvenile;Late wet;Sao Mateus;172;74.81;1.470192876;263.8389386;0.851903063;0.172219361;0.301635966;3386.011886;43.51890339;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID253;JAN;DEC;7;6;74.70214891;74.7;2023;Juvenile;Late wet;Sao Mateus;167;67.94;1.458734079;248.8175021;0.336772229;0.142140708;0.453764416;2945.252373;29.29563253;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID253;JAN;DEC;7;6;76.96606493;77;2023;Juvenile;Late wet;Sao Mateus;167;67.94;1.458734079;261.2267894;1.021304832;0.0685762;1.072933521;3476.211122;27.78738899;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID253;JAN;DEC;7;6;79.22998095;79.2;2023;Juvenile;Late wet;Sao Mateus;167;67.94;1.458734079;259.9572382;1.169486474;0.634198665;5.292021122;2844.543207;41.4853824;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID254;JAN;DEC;7;6;54.32885695;54.3;2023;Juvenile;Late wet;Sao Mateus;172;71.07;1.396693058;277.0544284;0.310624169;0.039208817;1.492960708;2956.551014;5.558308399;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID254;JAN;DEC;7;6;56.59179688;56.6;2023;Juvenile;Late wet;Sao Mateus;172;71.07;1.396693058;268.6788141;0.310624169;0.181880723;0.382556127;3203.026387;6.015238094;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID254;JAN;DEC;7;6;58.85595703;58.9;2023;Juvenile;Late wet;Sao Mateus;172;71.07;1.396693058;270.8719529;0.170562878;0.014002093;1.222999835;3431.149843;5.566174485;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID255;JAN;DEC;7;6;67.91101098;67.9;2023;Juvenile;Late wet;Sao Mateus;162;60.07;1.412903784;255.0464483;0.681146168;0.256411183;0.45391612;2989.055131;25.13689639;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID255;JAN;DEC;7;6;70.17394996;70.2;2023;Juvenile;Late wet;Sao Mateus;162;60.07;1.412903784;280.6588396;1.777122342;0.030145831;0.223085871;3146.472311;22.71569058;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID255;JAN;DEC;7;6;72.43786597;72.4;2023;Juvenile;Late wet;Sao Mateus;162;60.07;1.412903784;250.4206972;2.147483078;0.210066029;0.533756783;2867.623071;25.17199568;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID258;JAN;DEC;7;6;63.38403296;63.4;2023;Juvenile;Late wet;Sao Mateus;141;42.58;1.518966931;218.8802653;1.185604057;0.143468114;0.730735907;3276.590409;21.5390027;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID258;JAN;DEC;7;6;65.64794898;65.6;2023;Juvenile;Late wet;Sao Mateus;141;42.58;1.518966931;213.5001862;0.701732542;0.247108615;0.539423538;2987.818633;18.98636366;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID258;JAN;DEC;7;6;67.91113305;67.9;2023;Juvenile;Late wet;Sao Mateus;141;42.58;1.518966931;216.4510275;0.537834991;0.17573486;0.655633648;2860.280689;18.73797734;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID259;JAN;DEC;7;6;38.48303199;38.5;2023;Juvenile;Late wet;Sao Mateus;129;30.43;1.417531836;243.7768783;0.920638086;0.757805794;6.36177391;3706.365318;30.65126448;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID259;JAN;DEC;7;6;40.746948;40.7;2023;Juvenile;Late wet;Sao Mateus;129;30.43;1.417531836;256.3487162;1.100068576;2.113643441;6.36177391;3375.697753;24.62040389;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID259;JAN;DEC;7;6;43.01000905;43;2023;Juvenile;Late wet;Sao Mateus;129;30.43;1.417531836;213.8239319;0.203270832;0.332019961;3.72689421;2900.53937;21.75310388;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID260;JAN;DEC;7;6;45.27404785;45.3;2023;Juvenile;Late wet;Sao Mateus;114;20.57;1.388416409;245.8223442;0.54564356;0.148631112;0.469108833;2942.247661;34.44440894;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID260;JAN;DEC;7;6;47.53710985;47.5;2023;Juvenile;Late wet;Sao Mateus;114;20.57;1.388416409;249.2262678;3.188315877;0.170197428;0.282425721;3069.421612;37.50843237;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID260;JAN;DEC;7;6;49.80102587;49.8;2023;Juvenile;Late wet;Sao Mateus;114;20.57;1.388416409;253.4275897;1.792734965;0.211562677;0.46589144;2861.915297;43.00788674;A042;24.59;0;1119.333333;40.09302326;2.613578695;0.022149211;0.317539741;2.545454545;2.577179662;27918406.81;65187.86769;552.4455176;7920.074742;63488.71546;64280.00317
ID272;FEB;JAN;8;7;86.02099705;86;2023;Juvenile;Late wet;Sao Mateus;199;134.04;1.700885935;226.6490972;4.18128848;0.120865199;0.217888659;2881.585277;24.18904907;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID272;FEB;JAN;8;7;88.28491306;88.3;2023;Juvenile;Late wet;Sao Mateus;199;134.04;1.700885935;231.9143613;1.885181747;0.254636409;0.430746485;2833.900053;20.88141424;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID272;FEB;JAN;8;7;90.54809594;90.5;2023;Juvenile;Late wet;Sao Mateus;199;134.04;1.700885935;265.1321193;1.28095565;0.289266905;0.44027586;2658.376689;18.70880471;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID273;FEB;JAN;8;7;81.49304199;81.5;2023;Juvenile;Late wet;Sao Mateus;200;136.63;1.707875;248.5904602;1.336722658;0.175690075;0.221566427;3186.353962;32.51848056;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID273;FEB;JAN;8;7;83.75695801;83.8;2023;Juvenile;Late wet;Sao Mateus;200;136.63;1.707875;262.0394808;3.414215301;0.107872276;0.203149714;2971.076235;46.33753036;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID273;FEB;JAN;8;7;86.01989698;86;2023;Juvenile;Late wet;Sao Mateus;200;136.63;1.707875;277.5425395;2.796669124;0.143859853;0.358012476;2994.962029;75.80894846;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID274;FEB;JAN;8;7;72.43896484;72.4;2023;Juvenile;Late wet;Sao Mateus;205;134.37;1.559698786;272.2252052;1.852550625;0.13615558;7.055630544;2904.595963;4.75966345;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID274;FEB;JAN;8;7;74.703125;74.7;2023;Juvenile;Late wet;Sao Mateus;205;134.37;1.559698786;416.392012;2.403289663;0.395591242;0.645070856;3511.372394;7.549299499;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID274;FEB;JAN;8;7;76.96606493;77;2023;Juvenile;Late wet;Sao Mateus;205;134.37;1.559698786;353.5886032;4.139541846;0.035602458;2.029480421;3574.650826;9.85671504;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID275;FEB;JAN;8;7;79.22900391;79.2;2023;Juvenile;Late wet;Sao Mateus;200;125.87;1.573375;240.2016952;0.47183004;0.078983737;0.302939741;2875.068025;8.151386254;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID275;FEB;JAN;8;7;81.49298096;81.5;2023;Juvenile;Late wet;Sao Mateus;200;125.87;1.573375;258.3543753;0.068286241;0.119331109;0.325900139;3121.810799;19.83497543;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID275;FEB;JAN;8;7;83.75695801;83.8;2023;Juvenile;Late wet;Sao Mateus;200;125.87;1.573375;316.8157374;0.905030374;0.343644087;1.040523721;2633.019483;21.61810209;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID277;FEB;JAN;8;7;70.17382789;70.2;2023;Juvenile;Late wet;Sao Mateus;175;95.32;1.778565598;276.2685795;0.134403975;0.122613234;0.477875514;3387.809283;5.923862579;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID277;FEB;JAN;8;7;72.43798804;72.4;2023;Juvenile;Late wet;Sao Mateus;175;95.32;1.778565598;292.8534511;0.38247777;#VALOR!;0.446403137;3565.00608;6.388041321;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID277;FEB;JAN;8;7;74.70190406;74.7;2023;Juvenile;Late wet;Sao Mateus;175;95.32;1.778565598;292.9592894;0.026333572;0.090849674;1.366627504;2843.173238;7.780353238;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID278;FEB;JAN;8;7;72.43902588;72.4;2023;Juvenile;Late wet;Sao Mateus;174;81.01;1.537768241;221.8787545;0.215211932;0.109279848;0.07257852;2842.067935;18.42438872;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID278;FEB;JAN;8;7;74.70202589;74.7;2023;Juvenile;Late wet;Sao Mateus;174;81.01;1.537768241;231.5324314;0.575540259;0.238799967;0.349154284;2976.168735;37.17091187;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID278;FEB;JAN;8;7;76.96600294;77;2023;Juvenile;Late wet;Sao Mateus;174;81.01;1.537768241;250.9015566;2.972089023;0.11154;0.301686904;2846.235508;53.69465697;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID279;FEB;JAN;8;7;79.22997999;79.2;2023;Juvenile;Late wet;Sao Mateus;165;71.9;1.600578791;294.4149676;1.784634045;0.060331228;0.524947304;2666.966475;38.22993059;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID279;FEB;JAN;8;7;81.49291992;81.5;2023;Juvenile;Late wet;Sao Mateus;165;71.9;1.600578791;304.5592663;1.662116272;0.039502251;0.34522599;2805.089921;29.23545903;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID279;FEB;JAN;8;7;83.75683594;83.8;2023;Juvenile;Late wet;Sao Mateus;165;71.9;1.600578791;275.8781348;1.472234123;0.068887586;0.139211463;2681.649747;28.65979132;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID280;FEB;JAN;8;7;76.96582007;77;2023;Juvenile;Late wet;Sao Mateus;165;66.95;1.490385953;257.0484655;1.328552422;0.034916388;0.232152875;2729.884257;11.81057475;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID280;FEB;JAN;8;7;79.22997999;79.2;2023;Juvenile;Late wet;Sao Mateus;165;66.95;1.490385953;231.5333686;0.916848302;0.11484994;0.580205903;2656.607485;14.18090293;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID280;FEB;JAN;8;7;81.49389601;81.5;2023;Juvenile;Late wet;Sao Mateus;165;66.95;1.490385953;292.6820759;1.112057867;0.32952797;5.348092145;2248.922937;3.235490405;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID281;FEB;JAN;8;7;74.70202589;74.7;2023;Juvenile;Late wet;Sao Mateus;160;71.34;1.741699219;192.3267085;0.396202265;0.164196451;0.258697936;3362.701259;22.08968042;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID281;FEB;JAN;8;7;76.96594191;77;2023;Juvenile;Late wet;Sao Mateus;160;71.34;1.741699219;193.6836464;0.015399302;0.133313934;0.175353439;3031.95844;19.36439833;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID281;FEB;JAN;8;7;79.22900391;79.2;2023;Juvenile;Late wet;Sao Mateus;160;71.34;1.741699219;199.6522192;0.501883847;0.05871215;0.207632521;3054.246391;18.65408587;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID282;FEB;JAN;8;7;67.91101098;67.9;2023;Juvenile;Late wet;Sao Mateus;161;59.34;1.421902815;236.9391729;0.224941907;0.142297982;0.421741783;3140.405556;22.58043538;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID282;FEB;JAN;8;7;70.17501783;70.2;2023;Juvenile;Late wet;Sao Mateus;161;59.34;1.421902815;251.7804914;0.492912664;0.151108864;0.314318376;3657.659996;34.71635274;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID282;FEB;JAN;8;7;72.43801904;72.4;2023;Juvenile;Late wet;Sao Mateus;161;59.34;1.421902815;221.5080811;0.734172591;0.040533746;0.35846215;2927.380212;25.81831935;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID283;FEB;JAN;8;7;56.59301805;56.6;2023;Juvenile;Late wet;Sao Mateus;155;62.84;1.68748951;232.3449912;2.596389814;0.216714295;0.278691048;3095.301498;42.43908759;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID283;FEB;JAN;8;7;58.85595703;58.9;2023;Juvenile;Late wet;Sao Mateus;155;62.84;1.68748951;247.8542236;3.606229336;0.212176528;0.676664223;3263.656062;60.64698752;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID283;FEB;JAN;8;7;61.11999512;61.1;2023;Juvenile;Late wet;Sao Mateus;155;62.84;1.68748951;225.5265986;4.361839662;0.333417103;0.848310128;2766.212156;85.58665684;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID284;FEB;JAN;8;7;63.38293386;63.4;2023;Juvenile;Late wet;Sao Mateus;157;71.77;1.85457324;248.3777194;1.598189843;0.169732109;0.178839121;3406.207054;31.95230333;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID284;FEB;JAN;8;7;65.64697194;65.6;2023;Juvenile;Late wet;Sao Mateus;157;71.77;1.85457324;257.5006589;1.377112073;0.445262822;0.215401935;3770.963832;43.33327684;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID284;FEB;JAN;8;7;67.91088796;67.9;2023;Juvenile;Late wet;Sao Mateus;157;71.77;1.85457324;243.6903855;2.17101999;0.222621276;0.542584699;2795.944702;65.10292199;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID285;FEB;JAN;8;7;63.38293386;63.4;2023;Juvenile;Late wet;Sao Mateus;150;55.37;1.640592593;212.9947893;0.048472423;0.046866055;2.30814551;2831.23485;12.83990445;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID285;FEB;JAN;8;7;65.64697194;65.6;2023;Juvenile;Late wet;Sao Mateus;150;55.37;1.640592593;223.0510642;1.083219191;0.00767809;0.131475612;2465.040737;23.91180189;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID285;FEB;JAN;8;7;67.91088796;67.9;2023;Juvenile;Late wet;Sao Mateus;150;55.37;1.640592593;180.5101586;0.307408121;0.11599075;0.478229311;2122.599915;40.9908857;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID286;FEB;JAN;8;7;63.38403392;63.4;2023;Juvenile;Late wet;Sao Mateus;140;42.22;1.538629738;294.9735334;2.75673744;0.22055989;0.600966766;2853.915908;4.57723239;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID286;FEB;JAN;8;7;65.64697289;65.6;2023;Juvenile;Late wet;Sao Mateus;140;42.22;1.538629738;237.1436418;2.980938353;0.031995313;0.35053398;2909.850906;10.33879085;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID286;FEB;JAN;8;7;67.91113281;67.9;2023;Juvenile;Late wet;Sao Mateus;140;42.22;1.538629738;233.93976;3.223867172;0.310272478;3.682245434;3356.47735;1.829100799;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID287;FEB;JAN;8;7;49.80096388;49.8;2023;Juvenile;Late wet;Sao Mateus;125;32.73;1.675776;259.1873341;0.698694538;0.104096209;0.819025087;2458.91973;3.786446832;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID287;FEB;JAN;8;7;52.06500196;52.1;2023;Juvenile;Late wet;Sao Mateus;125;32.73;1.675776;265.9320726;0.820405285;0.085967221;0.384935199;2456.965007;4.857698879;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID287;FEB;JAN;8;7;54.32806396;54.3;2023;Juvenile;Late wet;Sao Mateus;125;32.73;1.675776;276.673881;1.152312918;0.040812221;0.508964012;2738.675302;2.220057525;A043;28.88;6;3603.583333;153.627907;2.099887038;0.017734671;0.217188805;11.93181818;2.399952599;23456567.26;13668.65617;115.4391272;1413.732763;77666.99694;15621.85312
ID322;MAR;FEB;9;8;83.756989;83.8;2023;Juvenile;Late wet;Sao Mateus;226;187.93;1.628061462;237.0685898;1.928815604;0.116047063;0.111476574;3472.252973;41.3059083;A053;31.39;15;5568.458333;462.3953488;2.403596481;0.018843088;0.046273099;36.97727273;1.618148082;12042634.83;5198.141563;40.75103235;100.0725884;79968.95475;3499.490395
ID322;MAR;FEB;9;8;86.01998901;86;2023;Juvenile;Late wet;Sao Mateus;226;187.93;1.628061462;242.1387889;0.518005106;0.114466536;0.154799691;2738.69947;29.20842896;A053;31.39;15;5568.458333;462.3953488;2.403596481;0.018843088;0.046273099;36.97727273;1.618148082;12042634.83;5198.141563;40.75103235;100.0725884;79968.95475;3499.490395
ID322;MAR;FEB;9;8;88.28399706;88.3;2023;Juvenile;Late wet;Sao Mateus;226;187.93;1.628061462;262.8984068;0.474098722;0.170572783;0.131534783;2582.483548;39.71244042;A053;31.39;15;5568.458333;462.3953488;2.403596481;0.018843088;0.046273099;36.97727273;1.618148082;12042634.83;5198.141563;40.75103235;100.0725884;79968.95475;3499.490395
ID323;MAR;FEB;9;8;74.70202589;74.7;2023;Juvenile;Late wet;Sao Mateus;197;151.43;1.980675109;267.855832;2.78713507;0.514346723;1.196447861;3582.140385;68.32745243;A053;31.39;15;5568.458333;462.3953488;2.403596481;0.018843088;0.046273099;36.97727273;1.618148082;12042634.83;5198.141563;40.75103235;100.0725884;79968.95475;3499.490395
ID323;MAR;FEB;9;8;76.96594191;77;2023;Juvenile;Late wet;Sao Mateus;197;151.43;1.980675109;266.664299;2.487298689;0.430057857;1.031479686;3188.22774;76.3729232;A053;31.39;15;5568.458333;462.3953488;2.403596481;0.018843088;0.046273099;36.97727273;1.618148082;12042634.83;5198.141563;40.75103235;100.0725884;79968.95475;3499.490395
ID323;MAR;FEB;9;8;79.23010302;79.2;2023;Juvenile;Late wet;Sao Mateus;197;151.43;1.980675109;288.2056426;2.494117633;0.395372612;1.17445758;2592.985485;89.65143274;A053;31.39;15;5568.458333;462.3953488;2.403596481;0.018843088;0.046273099;36.97727273;1.618148082;12042634.83;5198.141563;40.75103235;100.0725884;79968.95475;3499.490395
ID324;MAR;FEB;9;8;70.174927;70.2;2023;Juvenile;Late wet;Sao Mateus;190;122.99;1.79311853;248.8274484;0.669784926;0.14369665;0.44038051;3150.608736;58.08494668;A053;31.39;15;5568.458333;462.3953488;2.403596481;0.018843088;0.046273099;36.97727273;1.618148082;12042634.83;5198.141563;40.75103235;100.0725884;79968.95475;3499.490395
ID324;MAR;FEB;9;8;72.4379878;72.4;2023;Juvenile;Late wet;Sao Mateus;190;122.99;1.79311853;239.2470017;0.532270287;0.213497338;0.324210646;2588.286805;103.1904999;A053;31.39;15;5568.458333;462.3953488;2.403596481;0.018843088;0.046273099;36.97727273;1.618148082;12042634.83;5198.141563;40.75103235;100.0725884;79968.95475;3499.490395
ID324;MAR;FEB;9;8;74.70190382;74.7;2023;Juvenile;Late wet;Sao Mateus;190;122.99;1.79311853;245.7969966;0.891930856;0.835481421;4.58917421;2616.738163;142.7121354;A053;31.39;15;5568.458333;462.3953488;2.403596481;0.018843088;0.046273099;36.97727273;1.618148082;12042634.83;5198.141563;40.75103235;100.0725884;79968.95475;3499.490395
ID326;MAR;FEB;9;8;88.28405786;88.3;2023;Juvenile;Late wet;Sao Mateus;200;137.53;1.719125;247.0424703;0.931280995;0.079954907;0.157483582;2318.184309;35.96331506;A053;31.39;15;5568.458333;462.3953488;2.403596481;0.018843088;0.046273099;36.97727273;1.618148082;12042634.83;5198.141563;40.75103235;100.0725884;79968.95475;3499.490395
ID326;MAR;FEB;9;8;90.54699683;90.5;2023;Juvenile;Late wet;Sao Mateus;200;137.53;1.719125;233.0546522;2.428224494;0.215771779;0.345023064;2126.528258;69.92007712;A053;31.39;15;5568.458333;462.3953488;2.403596481;0.018843088;0.046273099;36.97727273;1.618148082;12042634.83;5198.141563;40.75103235;100.0725884;79968.95475;3499.490395
ID326;MAR;FEB;9;8;92.81103492;92.8;2023;Juvenile;Late wet;Sao Mateus;200;137.53;1.719125;249.0602133;2.448058028;0.132042591;0.488576517;2282.491785;109.6867147;A053;31.39;15;5568.458333;462.3953488;2.403596481;0.018843088;0.046273099;36.97727273;1.618148082;12042634.83;5198.141563;40.75103235;100.0725884;79968.95475;3499.490395
